date,close,shares_volume,dollar_volume
2026-01-30,23.700000762939453,3968300,94048713.02757263
2026-02-02,22.049999237060547,13664200,301295599.5750427
2026-02-03,21.600000381469727,8245300,178098483.14533234
2026-02-04,20.75,3474000,72085500.0
2026-02-05,18.010000228881836,6311600,113671917.4446106
2026-02-06,19.81999969482422,3117500,61788849.0486145
2026-02-09,20.020000457763672,2629000,52632581.20346069
2026-02-10,19.450000762939453,2030100,39485446.548843384
2026-02-11,19.09000015258789,2218700,42354983.33854675
2026-02-12,18.479999542236328,2265100,41859046.96311951
2026-02-13,19.440000534057617,1718100,33399864.917564392
2026-02-17,19.149999618530273,1944900,37244834.25807953
